@relation review

@attribute sentence string
@attribute aspect {character,plot,neither}

@data
'Tuttavia sebbene la delusione di questa scoperta mi abbia quasi fatto venire unulcera non posso negare che per il resto ammiro moltissimo lo sforzo traduttivo che Beatrice Masini ha svolto sui libri della Rowling ',neither
'La sua capacitUE di tradurre i nomi che popolano il mondo di Harry Potter con corrispettivi italiani che riuscissero a mantenere la stessa carica evocativa penso che sia innegabile ',neither
'Soltanto per questo la mia valutazione resta a cinque stelle ',neither
'Senza contare che Il prigioniero di Azkaban resta dei sette il mio libro preferito U per lo meno UE quello che rileggo piUF spesso ',neither
'First read December ',neither
' starsSecond read nd February ',neither
' starsRead as part of the InfiniteVariety Reading Challenge based on the BBCs Big Read pollI think it was pretty similar to the first two books in terms of style but of course there was little other development except a small addition to the world Hogsmeade whilst its a nice place its still far too small to provide much to the whole and to the characters Sirius and Lupin ',character
'At this point in the series we are stFirst read December ',neither
' starsSecond read nd February ',neither
' starsRead as part of the InfiniteVariety Reading Challenge based on the BBCs Big Read pollI think it was pretty similar to the first two books in terms of style but of course there was little other development except a small addition to the world Hogsmeade whilst its a nice place its still far too small to provide much to the whole and to the characters Sirius and Lupin ',character
'At this point in the series we are still looking at rather simple childrens books but the tone of the story is getting much darker and you can see the transition as the characters themselves get older and the threats growI liked the development of Hermione which is something Im looking at closely during this reread ',character
'In the first two books she just seemed like the Token Girl who giggled and cried and was scared and needed to be rescued much like Ginny who has perhaps replaced her but in this third book she seems to have dropped that moniker somewhat ',neither
'Shes still not quite as I remember her thoughIt was written better than the first two you can clearly see various improvements but it still doesnt seem to have the magic I was expecting ',character
'Not magicmagic yknow wooshy wands and all that but the magic of the whole thing ',neither
'I think the severe lack of world is really getting to me the castle is fun the Dursleys house is fun the solitary trips to Diagon Alley and Hogsmeade are fun but theyre so small ',plot
'So so small ',neither
'Mi favorito hasta el momento ',neither
'I just could not go to sleep last night until I had finished of the Harry Potter series ',neither
'This in my honest opinion is the best book of the series so farAs an adult I had never much been interested in Harry Potter never watched the movies never even remotely interested in reading the books ',neither
'But then I bought for my grandson ',neither
'But he already had the full series and we decided to read them togetherand I love themLooking forward to ',neither
'I decided to review this one because it is by far my favorite of the series ',neither
'I love Harry Potter i grew up with Harry Potter and it was part of my childhood ',character
'There are no words to describe how much i love this book ',plot
'I have read it times ',neither
'I adore it i cherish it and i gaze at the book with nostalgia ',neither
'I have the spine broken ',neither
'Me ',neither
'All my books look totally new like you just bought them from the bookstore but not this one ',neither
'This looks used and reread and the spine is broken and i am feelingI decided to review this one because it is by far my favorite of the series ',plot
'I love Harry Potter i grew up with Harry Potter and it was part of my childhood ',character
'There are no words to describe how much i love this book ',plot
'I have read it times ',neither
'I adore it i cherish it and i gaze at the book with nostalgia ',neither
'I have the spine broken ',neither
'Me ',neither
'All my books look totally new like you just bought them from the bookstore but not this one ',neither
'This looks used and reread and the spine is broken and i am feeling just fine about it ',plot
'Its like its heavier whenever i get it in my hands ',neither
'All my feelings all my memories are lying between the pages ',plot
'I knew parts of it by heart ',neither
'I had this urge to read it all over again right after finishing it ',neither
'If you havent read the Harry Potter series please do ',neither
'You will enjoy the books and you will understand why there are so many of us praising them ',plot
'Give them a shot they are worth your time more ',neither
' starsDefinitely my favorite of the series so far',neither
'Reading about the Mauraders made me so happy and kinda sad and I love how Harry Ron and Hermione sort of mirror them ',character
'I want more Sirius Lupin and James',neither
'But seriously can we talk about how Dumbledore at the end of every book be likeHes like Santa Claus Gandalf and Yoda rolled into one ',plot
'Now onto Harry Potter and the Goblet of Fire ',neither
'Oh my god these books are about to get massive ',neither
' La saga de Harry Potter me estUE encantando le he puesto y no como en el anterior porque en ciertas partes hubieron momentos donde me aburrUEDA un poco y querUEDA pasar ya a otras partes pero a parte de eso realmente me alegro de haber empezado a leer estos libros ',neither
'Espero acabar la saga este verano porque no puedo esperar mUEs a ver todas las aventuras que hay en estos libros tan hjfdksgd ',neither
'Ich liebe dieses Buch',neither
'Der Teil hat mir bisher am Besten gefallen freue mich schon weiter zu lesen',neither
'Noch zur Info ich mache die HarryPotterChallenge vom Carlsen Verlag in der alle BUFCCher bis zum deutschen Release des neuen Buches gelesen werden sollen wer will kann natUFCrlich mit machen U ',neither
'I solemnly swear that I am up to no goodThis is my favorite Harry Potter book at least to this point and probably for the entire series ',neither
'Ill let you know if that remains true by the time I get through this reread ',neither
'Theyre all so good that its really a matter of degrees thoughThis book remains one of the very few to ever not just in Harry Potter but in my entire reading life completely surprise me ',neither
'And not just to surprise me but to have laid all the foreshadowing so cleverly that II solemnly swear that I am up to no goodThis is my favorite Harry Potter book at least to this point and probably for the entire series ',neither
'Ill let you know if that remains true by the time I get through this reread ',neither
'Theyre all so good that its really a matter of degrees thoughThis book remains one of the very few to ever not just in Harry Potter but in my entire reading life completely surprise me ',neither
'And not just to surprise me but to have laid all the foreshadowing so cleverly that I could have guessed the truth but still did not ',neither
'Maybe I was caught up in the story in the action and laughter the drama and worry ',neither
'Its possible but I highly doubt it ',neither
'JK Rowling is a master storyteller something that becomes more and more evident on rereadsEven now so many years later having read the series well at least these first few books a couple dozen times I find things that surprise me and make me go Oh',plot
'How havent I caught that before The foreshadowing for the entire series including some revelations that shocked many in the end is thereKhanh brilliantly states in her review thatThis is the last Harry Potter book in which Harry is a child ',character
'Before his life and this series was visited by the spectre of death ',neither
'Im not talking about the longago deaths of James and Lily of course Harry has experienced deaths before but it was distant ',neither
'Im talking about the future deaths where Harry lost people he actually remembered and respected and loved ',neither
'Thats what I mean when I say that this is the last book in which Harry is a child because as hard as his life was until now he still had his innocenceChildren believe that their heroes are unerring ',character
'One of the rites of passage to adulthood is the realization that heroes fall like everyone elseHarry realizes probably for the first time that those he always looked to for answers to solve problems and right wrongs arent always able to ',plot
'This is the book where Harry takes control knowing fully that hes the only one that can do itHe grows up a lot in this book ',neither
'And I cant help but feel badly for the little boy that deserved a much happier childhood ',plot
'Still Prisoner of Azkaban and the series isnt devoid of fun and humor theres plenty here to balance out the growing darknessSome of my favorite moments ',neither
'Knight Bus ',neither
'Crookshanks So much that I named my cat after Crookshanks ',plot
'Chocolate Eat it ',neither
'Itll help Yes yes it does ',neither
'Oh its you is it',neither
'I suppose youve been doing something dangerous again ',neither
'Sir Cadogan ',neither
'Youre going to suffer but be very happy ',neither
'Professor Boggart Snape ',neither
'page threehundred and ninetyfour ',neither
'Marauders Map ',neither
'Buckbeak ',neither
'Moony Wormtail Padfoot and Prongs ',neither
'SLAPHere comes my only complaint I know this isnt a popular opinion and perhaps people think I should be more forgiving but Im a Hufflepuff loyalty is highly prized by me and Ron can be an absolute ass This is the first book where its really driven home for me but its not the lastOh and no matter how good you think the movie is and its the first that takes real liberties with both the world and the story the book is infinitely better ',plot
'Mischief ManagedPrevious thoughtsIts not possible for me to do a review for any of these books justice ',neither
'I think Ive finally come to that conclusion ',neither
'I remember being absolutely awestruck and blown away the first time I read this ',neither
'Rowling threw a twist in there that I never saw coming still one of the few books to pull one over on me and on rereads I always marvel at how completely she set me up for that twist ',plot
'I should have seen it coming but I didnt ',neither
'Thats just a small part of what makes this book my favorite in the series ',neither
'It always has been ',character
'It always will be ',neither
'Prisoner of Azkaban has always been one of my favourite books in the Harry Potter series in this book we really start to see just how intricate and complex the wizarding world is ',plot
'I think this book really demonstrates how brilliant Rowlings writing is and we start to see just how well thought out the book series isIts great to see the characters develop and be able to watch so many of them grow at the one time I love that we get to know so many of Harrys classmates and their familiesThe wPrisoner of Azkaban has always been one of my favourite books in the Harry Potter series in this book we really start to see just how intricate and complex the wizarding world is ',character
'I think this book really demonstrates how brilliant Rowlings writing is and we start to see just how well thought out the book series isIts great to see the characters develop and be able to watch so many of them grow at the one time I love that we get to know so many of Harrys classmates and their familiesThe world building in this book is also exceptional Rowling drops so many subtle hints and pieces of information that we will be able to call upon when reading the later books in the series ',character
'I love that everything is so subtly intertwined ',neither
'I absolutely adore Hogsmeade and I love that we finally get to read about it in this book ',neither
'Harry Ron and Hermione also do a lot more exploring of the Hogwarts castle and grounds in this book which is always fascinating to read about ',character
'I always felt motivated by these books to do my homework and even now that Im at university they still motivate me to work its mindblowing that reading about children in a school remains magical and exciting no matter how many times I reread these booksSirius Black and Remus Lupin have always been two of my favourite characters of all time and so I love this book as it introduces them to us ',character
'I actually felt close to tears reading the ending of this book its so frustrating and sad whilst also being so happy and the start of a whole new chapter in Harrys life ',neither
'I am not emotionally stable when it comes to reading these books ',neither
'Buddyread of the first three with Melissa If your looking for a proper review go elsewhere pReading these books how can I describe it',neither
'They get me laughing crying cursing certain characters ',character
'happy sighI remember this one being a present from my aunt when we visited her in Ohio I was so excited and even though it was long ago and my memory is spotty I bet she had a big smile on her face seeing my reactionStill want to smack Snape for view spoilerOuting Remus hide spoilOuting Remus hide spoilBuddyread of the first three with Melissa If your looking for a proper review go elsewhere pReading these books how can I describe it',plot
'They get me laughing crying cursing certain characters ',character
'happy sighI remember this one being a present from my aunt when we visited her in Ohio I was so excited and even though it was long ago and my memory is spotty I bet she had a big smile on her face seeing my reactionStill want to smack Snape for view spoilerOuting Remus hide spoiler ',plot
'hmm wheres Gibbsstole this gif from Melissa heheview spoilerI ship these two together and I dont care what anyone says P Lets agree to disagree shall we',neither
'hide spoilerbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrOuting Remus hide spoilerI ship these two together and I dont care what anyone says P Lets agree to disagree shall we',neither
'hide spoiler ',neither
'Since everyone is probably already familiar with the Harry Potter series and with this book in particular Im not going to write any sort of summary ',neither
'I am just going to say that of the three I have read so far this is by far the best ',plot
'I felt that this book had the best and well thought out story line of the series so far ',plot
'But keep in mind I have only gotten through book three ',neither
'Rowling also left no stones unturned by revealing the secrets behind all of the wizardry items and people introducedSince everyone is probably already familiar with the Harry Potter series and with this book in particular Im not going to write any sort of summary ',neither
'I am just going to say that of the three I have read so far this is by far the best ',plot
'I felt that this book had the best and well thought out story line of the series so far ',plot
'But keep in mind I have only gotten through book three ',neither
'Rowling also left no stones unturned by revealing the secrets behind all of the wizardry items and people introduced in the book unlike previous stories ',neither
'I am thinking of The Marauders Map and the Time Turner ',neither
'She also tidily answered questions that were raised within the book as well such as the Shrieking Shack and the names Padfoot Moony Wormtail and Prongs ',plot
'The story ending of course was left open so as to move on to the next installment but that was expected ',neither
'For me though the ending of the story was great ',plot
'Once I got to Chapter I couldnt put the book down ',neither
'My favorite part of the book was when Remus Sirus Harry Hermione Ron and Snape are all in that Shrieking Shack and you finally get to learn a lot of key information about Harrys past ',character
'I am usually judicious with my star rating but this book deserves more than just four stars ',neither
'Since I cant give a star I am going to give it the full ',neither
'I thought the book suspenseful mysterious and of course adventurous ',neither
'I swear Ill never stop saying this but THIS SERIES IS GENIUS ',neither
'How can I love it more than I did before',neither
'It just blows my mind how everything is weaved together and how the characters and events are connected in ways the reader never expects ',character
'I must admit this book is probably my least favorite because it is slow for most of it as nothing concrete really happens but WHO CARES',plot
'I just love the story too damn much to not be biased about itHermione is more badass than ever and shes stepping on evI swear Ill never stop saying this but THIS SERIES IS GENIUS ',neither
'How can I love it more than I did before',neither
'It just blows my mind how everything is weaved together and how the characters and events are connected in ways the reader never expects ',character
'I must admit this book is probably my least favorite because it is slow for most of it as nothing concrete really happens but WHO CARES',plot
'I just love the story too damn much to not be biased about itHermione is more badass than ever and shes stepping on every rule ever and LOVES ITDumbledore is the most hilarious man ever because he is so wise and calm that when he plays people it just adds that much more to the action especially when hes driving Snape insane ',neither
'I love that ',neither
'Especially since I dont like Snape very much ',neither
'I know guys I know everything',neither
'But I just cant love him despite everythingThis took me waaay too long to read because ',character
'I wasnt reading lol ',neither
'I probably spent real days reading ',neither
'Okay so Im done rambling now ',neither
'ONTO THE GOBLET OF FIRE WE GO ',neither
'Reviews in English and Bulgarian U U U UE U U UD U U UD U UB U U U UA U U U UA UB U U U U UA UI do not know if it is due to my age or something else but I did not enjoy this book as much as the previous two ',plot
'At the expense of being hated I would say that in my opinion Harry Potter is overhyped ',neither
'There are much more interesting series eg ',character
'The Secret CircleUD U U UD U UC U U UB U U U U U U U U U UA U U U U U U U UC U U UB U U U U U U U UD U U UE U U U U UE UD UE UD U U U UD U U UB U U U U UD U U U U U UA UD U U U U UE UB UA UE U U UA UE UB UA UE U UE UD U UF U U U U U UD U U U U U U ',neither
'U U U UD U U U UD U U UE U U U U UC U UD U UC U U U U U U U U UA U U UReviews in English and Bulgarian U U U UE U U UD U U UD U UB U U U UA U U U UA UB U U U U UA UI do not know if it is due to my age or something else but I did not enjoy this book as much as the previous two ',plot
'At the expense of being hated I would say that in my opinion Harry Potter is overhyped ',neither
'There are much more interesting series eg ',character
'The Secret CircleUD U U UD U UC U U UB U U U U U U U U U UA U U U U U U U UC U U UB U U U U U U U UD U U UE U U U U UE UD UE UD U U U UD U U UB U U U U UD U U U U U UA UD U U U U UE UB UA UE U U UA UE UB UA UE U UE UD U UF U U U U U UD U U U U U U ',neither
'U U U UD U U U UD U U UE U U U U UC U UD U UC U U U U U U U U UA U U U U U U UF UE U U U UC U UD U U U U UF UE U UA U U UD U U U U UD U UD ',neither
'U UC U UC UD UE U UE UF UE U UD U U U U U UD U U U U U U UF U U UC U U U U U UD U UF U UA U UA U ',neither
'In this particular reread I think this might be my favourite so far ',neither
'Its been years since I read The Prisoner of Azkaban and whilst rereading it was not as cosy an experience as The Chamber of Secrets I know that book inside out as well as the film book has a lot of my favourite things about the series Hogsmeade Sirius Black Remus Lupin that spooky dark atmosphere and QUIDDITCH stars for sure even though I think the ending goes on a little too long I still have to rate it thIn this particular reread I think this might be my favourite so far ',neither
'Its been years since I read The Prisoner of Azkaban and whilst rereading it was not as cosy an experience as The Chamber of Secrets I know that book inside out as well as the film book has a lot of my favourite things about the series Hogsmeade Sirius Black Remus Lupin that spooky dark atmosphere and QUIDDITCH stars for sure even though I think the ending goes on a little too long I still have to rate it the top rating because I love it so much ',neither
'Look ',neither
'I know Im probably the two millionth bleeding person to point this out but if they have a bleeding time machine then why dont they bleeding use it in the later books',neither
'It would have been bleeding useful ',neither
'Its things like this that make me seriously doubt her bleeding claim to have planned out the whole bleeding series from the beginning ',plot
'Bleeding heck ',neither
'Why I am writing this bleeding review',neither
'I must have something better to do ',neither
'And excuse me for swearing ',neither
'Remind me sometime to stop pleaseITS HARRY POTTER',neither
'WAIT ITS HARRY POTTER',neither
YAY,neither
'ITS HARRY POTTER',neither
'How do you stand out from the crowd whence the individuals seem hell bent on claiming to love the bespectacled boy more than any other person in the world',plot
'Rate the book with more stars than anyone has done so far ',neither
'Until the rating system cannot take any more stars ',neither
'I came into contact with the infectiously magical world of Harry Potter around the time the third movie installation of the seriUB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UB UBRemind me sometime to stop pleaseITS HARRY POTTER',neither
'WAIT ITS HARRY POTTER',neither
YAY,neither
'ITS HARRY POTTER',neither
'How do you stand out from the crowd whence the individuals seem hell bent on claiming to love the bespectacled boy more than any other person in the world',plot
'Rate the book with more stars than anyone has done so far ',neither
'Until the rating system cannot take any more stars ',neither
'UEI came into contact with the infectiously magical world of Harry Potter around the time the third movie installation of the series came out and the Time Turner is one of the earliest memories I have in addition to the lifesized game of Chess that the trio played in Harry Potter and the Sorcerers Stone and the name Tom Marvolo Riddle rearranging itself to form Lord Voldemort in Harry Potter and the Chamber of Secrets ',neither
'It was a long time ago that Harry Potter has now come to symbolize a customary walk down memory lane and revisiting my childhood even though this is my first time reading the books seventeen odd years after the first one came outUEI was years old when Harry Potter and the Prisoner of Azkaban movie hit the big screens ',neither
'I didnt know what relation there was between the puny pet Scabbers and the buckteethed man it morphed into Peter Pettigrew ',neither
'I watched with fascination the transmogrification of a rat into a man and many years later here I am learning the truth behind the act animagus',neither
'And Peter Pettigrew is sure enough disgusting to look at',neither
Ew,neither
'UEThis book introduced many fun novelties like Uthe Knight Bus Uthe Dementors UProfessor Trelawney Uthe Boggarts Uthe Patronus Uthe amazing trio Padfoot Moony Prongswho wants anything to do with Wormtail Uthe Marauders MapI am eternally grateful for the slogan I solemnly swear that I am upto no good and Uthe amazing man behind the steering wheel Professor Lupin ',neither
'UEIf you peruse through the chapter titles you will find one major thing to be missing ',neither
'Again that maybe because Rowling had thought that this person had the power to change the course of Harrys past not in literal sense though',neither
'The Grim ',neither
'Padfoot ',neither
'The Prisoner of Azkaban The Godfather ',neither
'view spoilerSirius Black ',neither
'hide spoiler UE Okay I have an issue with Gary Oldman ',neither
'His real blond hair from The Dark Knight series is a major turnoff for me ',plot
'His shaggy blackhaired character in the movie fades into background in a jiffy and is replaced by the powerful presence of the police commissioner of Gotham city ',character
'U UAll in all this is the only book in the series where Mouldy ol Voldy maintains a low profile ',neither
'Because we all know that hes going to be back with a bang in the next bookbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrSirius Black ',neither
'hide spoiler ',neither
'You think the dead we have loved ever truly leave us',neither
'You think that we dont recall them more clearly than ever in times of great trouble',plot
'Your father is alive in you Harry and shows himself most plainly when you have need of him ',neither
'U U U U U U U U UA UD UF UB UFU U UF U U U UF U UA U UD UF U UB U U U U U UA U UA U UA UF U UA U U U U U U U U U U U UD U U UA U U U UF U U U U UA U UA UA U U U U U U UD U U UA U U U UA U UC U U UA UA UD U U U U UD U U U U U U U U UA U UA U U U U UU U U U UA UF U U U UA UD UF UB U UB UA U U U U U UD UF U UB U U U U U UA U U U UA U U UA UC U U U UA UD UF UB U U U U U U UA U U UA U U UD UA UA UA UA U U UC U U U U U UA U U U U U UA UF UE U U U U U U U U U U U U U UD U UA U U UC UF UA UF ',neither
'U U UA U U UC UF UA UF UA U U U U U U U UE U U UC U U UE UA U U U U U U UE U UA U U UA UF U U U U U U UA U U U U UA U U U UA U U U U U U U U U U U U U U U U U U UA U U U U U U U U U U UE UA U U U U U UE U UC U U U U U U U U UA UE U UC U U U UE U U U U U U U U U U U U UE UA U U U U U UA U UC UF U U U U U U U U U U U UA U U U UD UF U UB U U U U U UD UF U UB U U U U U UA U U U U U U U U UA UU UA U U U UF U UA U UA U U U UA U U UA U U U U U U U U U U UA UD UF UB UFU U UF U U U UF U UA U UD UF U UB U U U U U UA U UA U UA UF U UA U U U U U U U U U U U UD U U UA U U U UF U U U U UA U UA UA U U U U U U UD U U UA U U U UA U UC U U UA UA UD U U U U UD U U U U U U U U UA U UA U U U U UU U U U UA UF U U U UA UD UF UB U UB UA U U U U U UD UF U UB U U U U U UA U U U UA U U UA UC U U U UA UD UF UB U U U U U U UA U U UA U U UD UA UA UA UA U U UC U U U U U UA U U U U U UA UF UE U U U U U U U U U U U U U UD U UA U U UC UF UA UF ',neither
'U U UA U U UC UF UA UF UA U U U U U U U UE U U UC U U UE UA U U U U U U UE U UA U U UA UF U U U U U U UA U U U U UA U U U UA U U U U U U U U U U U U U U U U U U UA U U U U U U U U U U UE UA U U U U U UE U UC U U U U U U U U UA UE U UC U U U UE U U U U U U U U U U U U UE UA U U U U U UA U UC UF U U U U U U U U U U U UA U U U UD UF U UB U U U U U UD UF U UB U U U U U UA U U U U U U U U UA UU UA U U U UF U UA U UA U U U UA U U UA U U U U U U UD UF U UB U U U U U U U U UA U U UA U U U U U UB U U U UD UF UB U U UA U UA U U UC U U UA U U U U U U U U U UB U U UA U U U U U U UA U U U U U U U U U U U U U U U UA U U UF U U U U U U U U UA U UF U U UC UF UA UF U U U U U U U UD U ',neither
'U U UD UB U U U U U UD UF U UB U U UA UA U U U U U U U U UD U U U U U U U U U U U U U U U U U UA U U U U U U U U UC UF U UA U UUE UA U U UC UF UA UF U UE UA U U U U UA U UF U U UA UF UE U U U U UE U UC UE U U UC UA ',neither
'U U U UA U UA UE UA U U U U U UA U U U U UA UD UF UB U UA U U U U U UA U U U U U UA U U UA U UA U U UC UF UA UF U U U U UA U U UA U U U UA U U U UD UF U U U U U U U U UA U U U U UD UF U U U U U U U U U UE UA U U U UE UA U U U U U U U UE U U UA U UA U U U U U U UF U U U U U U UA U U UA U U U U U U U UB U U U U UE U UA U UA U U UA UA U UD U U UA U U U U U U U U U U U ',neither
'U U U UA U U UA U U U U UD U U U U U U U U UA U U U U U U U U U U U UD UA UA U U U U U UA UE UA U U UA U U U UA U UA U U U U U UD U U UA U U U U UE U UAU U U U UA U U U U U U UA U U U U UA U U U U U U U U U U U U UF UA U U U U U U UA U U U U UA U U U U U U U U U U UA U U U U U U U ',neither
'U UA U UA U U U U U U U UA U UA U U U U U U UD U U U U U U U U U U U U U U U UA U U U U U U U UA UE UA U U U U U U U U U U U UF U U UF U ',neither
'U UA U U U UA U U U U U UA U U U U U U UD U UA U U U U U U U U U U U U U U U U U U U U U U U UA U U U U U U UD UA U U U U U U U U U U U U U U U U U U U U UF U U U UA UA UA U UA U U UA U U U U U UA U U U U U UA U ',neither
'U UE U UA U U U U U U U UA U U UA U U UA U U U U U UE U UA U UA UA U U U U U U U U U UF U U U U U U U U U U UA U UA U UB U U U UD UF UB U U U U U U U U U U U U U U U UA UC UF UA UF U UC UF U U U U UD UA U U UA U U U UB UA U U UA UA U U U U U U U U U UA U U U UA U U U U UA U U U UA U U U U U U UA UA U U U U U UF UA UF U U U UA UA U U U U U U U U U U UA UA UA U U U U U U U U UA U U U U U UA UC UF UF U U U U U U U U U UA UC U U U U U UB UA U U U U U U UE U UA U UA U U U UA U U U U U U U U U U UC U UA U UA U U U U U U U UA UF U UA U UF UA UC U U U UA U U UA U U U UA U UA U U U U U UA U U U UA U U U UA U U U U U U U U U U U U UA U U U UA U U U U UA UD UF UB U U U U UA U U UC U U U U U U U U U U UA U U U UB U U UB U UA UF U UA U UF UA UC U U UAUA U U UA U U U UAU UA U U U U U UC U U U U UB U U UB UA U UA U U U U U U U U UA U U U UA U U U U U UE U UA U UA U U U U U U U U U UB U U U UC U UA U U U U U U U U U U U U U UE UA U U U U U U U U UF U U U UE U U U UA U U UF U U U UA U U U U U UA U U U U U U U U U U U UE UA U U U UA U UF U U U U U U U U UC U U U UF U UA U U U UA UD U U U U U U U UA UE UA U U U UF U U U UA U U U U U UE UA U U U U UA U U U U U U UD UF U UA UC U U U U U U U U U UC U U UA UD U U U U UA U U U U U U U U U U U UC U U U U U U U U U U ',neither
'U U U U U U U U U U U U U U UF U U U U UA U U U U U U U U UE UA U U U U U UC U UF U UA U U U UC U U U U U UA U U UA U U UA U U U U U U U U UA U U U U U U UA U U U U UF UU U U UA U UA U UA UD U U U U U UC U UU U U U U U U U U UA U UC U U U U U U U U U UA U U U U U UA U U U U UA U U U U U U U U U U UB U UE UA U U U U UA U U ',neither
'U U UA U U U U UA U UE U U UA U U U U U U U UA U U U U U U U UA U U U U U UA U U U U UF U U U U U UA U U U UA UF U U U U U U U U U U UA U U U U U U U UA U U UA U U U U U U U ',neither
'My favorite Harry Potter so far ',neither
'The cast of characters and world really expanded in this one and there were some moments of brilliance ',character
'My one complaint was the pacing as something great would happen and then thered be long stretches of time without much plot development ',character
'I still dont feel like Im aboard the HP fandom train but I think I might be getting there ',plot
'Also psyched I finally know what the Marauders Map is ',neither
'UBFQuUE puedo decir de Harry Potter que no sepan todos ya',neither
'IncreUEDBle este libro lleno de misterio por saber sobre ese malvado Sirius que se escapo de Azkaban nuevas aventuras de nuestros personajes aunque me dieron ganas de golpear a Ron algunas veces por lo malo que es con Hermione pero aun asUED los amo a todos ',character
'Un libro muy entretenido de principio a finUAAme este libro',neither
'so many feels I cant even begin to describe how emotional this book made me ',neither
'probably just because we get the history of the marauders super happy to be coming back to this whole series',plot
'I dont think I can love the golden trio more than I do now',plot
'Can I give it stars ',neither
'U U U U U U U U U U U ',neither
'Yep still my favourite ',neither
'ALL ',neither
'THE ',neither
'STARS ',neither
'ALL ',neither
'THE ',neither
'LOVEIve always admired how so much more complex the plot in Prisoner of Azkaban is ',character
'Even after many rereads and rewatches I am still taken aback by the twists within the plot twist ',neither
'I never saw it coming at first and eventhough I do very much now I still marvel at how Rowling really took precision in her mysteries ',character
'All those hints and suspicions from the previous pages came together and connected all the dots to form one huge mindblowing explanation that clearedALL ',neither
'THE ',neither
'STARS ',neither
'ALL ',neither
'THE ',neither
'LOVEIve always admired how so much more complex the plot in Prisoner of Azkaban is ',character
'Even after many rereads and rewatches I am still taken aback by the twists within the plot twist ',neither
'I never saw it coming at first and eventhough I do very much now I still marvel at how Rowling really took precision in her mysteries ',character
'All those hints and suspicions from the previous pages came together and connected all the dots to form one huge mindblowing explanation that cleared everything upHermiones time turning events may leave the door wide open for many many plot holes but I DONT EVEN WANT TO THINK ABOUT THEM ',neither
'Honestly if there ever was a flaw in the Harry Potter series Im very willing to overlook all of them and just sit back and enjoy the stories ',plot
'For one thing I did not care about Harrys Special Chosen One Syndrome and Im not EVER going to with good reasonsMy heart really hurt gross exaggeration there to revisit this book in the series where Sirius Black is first introduced to Harry Potter as a murderousconvictturnedgodfather ',plot
'All those great chances Harry could have had with Black never happened and damn it Rowling thats still such a huge blow even after all this time ',plot
'Now this is where Rowling strikes gold',neither
'I thought AZKABAN was not only easily the best of first three but one of the best books Ive read in a long time ',neither
'The storyline is easily the strongest of the first three installments and for once Voldemort is not the main villain driving the plot but a renegade supporter who murdered people with a single curseWhat makes Azkaban so interesting is learning about the relationships between James Potter Remus Lupin Sirius Black Peter Pettigrew and SNow this is where Rowling strikes gold',plot
'I thought AZKABAN was not only easily the best of first three but one of the best books Ive read in a long time ',neither
'The storyline is easily the strongest of the first three installments and for once Voldemort is not the main villain driving the plot but a renegade supporter who murdered people with a single curseWhat makes Azkaban so interesting is learning about the relationships between James Potter Remus Lupin Sirius Black Peter Pettigrew and Severus SnapeRowling introduces a new magical artifiact called the Marauders Map which she uncharacteristically fully explains by the end of the novel ',plot
'The map shows you the location of everyone on the Hogwarts grounds a tremendously useful item supplied appropriately enough by those masters of mischief Fred and GeorgeAnother great new bit of magic in the book is the Patronus a magical spell that will help fight back the dementors and fear a very advanced piece of magic for third year students ',plot
'There are many memorable scenes and events and theres a lot more key information revealed about Harrys pastOn to the next one',character
'My favorite until Order of the Phoenix came alongRead aloud My yo daughter is really getting into the stories with this one ',neither
'She loved the Time Turner and two days later the kids are still joking about My godfather the convicted murderer likes to check in with me make sure Im happy ',character
'Imposible no ponerle cinco estrellas a esta genialidad ',neither
'PD Leer a los dementores me dio escalofrUEDos ',neither
'QuUE horror ',neither
'Just as amazing as I remember ',neither
'Remus oh Remus how I love you',neither
' stars Would anyone like me to help them interpret the shadowy portents within their Orb she murmured over the clinking of her banglesI dont need help Ron whispered ',neither
'Its obvious what this means ',neither
'Theres going to be loads of fog tonight Book has always been a huge favorite of mine when it comes to the Harry Potter series but when you havent reread a book for about years the specific reasons why you loved said book becomes a bit blurry ',plot
'It was therefore truly wonderful to stars Would anyone like me to help them interpret the shadowy portents within their Orb she murmured over the clinking of her banglesI dont need help Ron whispered ',neither
'Its obvious what this means ',neither
'Theres going to be loads of fog tonightBook has always been a huge favorite of mine when it comes to the Harry Potter series but when you havent reread a book for about years the specific reasons why you loved said book becomes a bit blurry ',plot
'It was therefore truly wonderful to finally reread this book and realize yet again why I love it so very much ',neither
'As well as realizing once again that the movies definitely left a lot of awesome out of this story ',neither
'And in my opinion this is where the series really start taking off for the more darker storyline which follows through the rest of the booksI dont wanna go into details in a super indepth review but would much rather pick up the next book and continue this reread marathon Nika and Ive got going ',neither
'However I have to say that Sirius Black and Remus Lupin along with a James Potter whom I wish both us readers as well as Harry would have gotten to know better are some of my absolute favorite characters and I love the crazy start to their relationship with their best friends sonLoved all of it ',plot
'For the xnumber of times ',neither
'Brilliant ',neither
'You think the dead we have loved ever truly leave us',neither
